,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,grade
9820,124000.0,1,0.75,840,7203,1.5,3,6
9821,224000.0,1,0.75,840,7203,1.5,3,6
9822,485000.0,2,1.0,1130,3800,1.0,4,7
9823,230000.0,4,1.75,1850,6000,1.0,4,6
9824,372000.0,4,2.75,2330,14175,1.0,3,7
9825,306000.0,4,2.5,1880,9426,2.0,4,7
9826,905000.0,4,3.5,2980,3000,2.0,3,9
9827,440000.0,4,1.0,1440,6678,1.0,3,7
9828,280000.0,3,1.75,1630,10001,1.0,4,7
9829,435000.0,3,2.5,1778,147823,2.0,3,7
9830,425000.0,3,2.5,1930,4500,2.0,3,8
9831,204950.0,2,0.75,1130,11429,1.0,3,7
9832,670000.0,2,1.75,1650,7500,1.0,4,7
9833,475000.0,2,1.0,820,2723,1.0,3,7
9834,352000.0,5,2.5,2900,6650,1.0,3,7
9835,575000.0,4,1.75,2330,8800,1.0,4,7
9836,1730000.0,4,3.5,4440,20668,2.0,5,10
9837,491000.0,3,2.0,1660,5070,2.0,3,8
9838,750000.0,4,2.5,3020,7465,2.0,3,9
9839,830000.0,4,2.5,1850,50662,1.0,3,8
9840,1140000.0,6,3.75,5960,20197,2.0,3,10
9841,137124.0,3,1.0,960,27442,1.0,4,6
9842,225000.0,4,1.0,1150,6000,1.5,3,6
9843,732600.0,4,2.5,2130,7300,1.0,4,7
9844,818000.0,4,2.25,2460,8001,2.0,4,8
9845,431000.0,3,2.25,2360,14950,1.0,4,9
9846,304000.0,2,2.25,1320,1034,3.0,3,7
9847,650000.0,5,2.0,1910,4667,1.0,3,7
9848,450000.0,2,2.0,1610,6160,2.0,4,8
9849,269000.0,4,1.0,1610,8401,1.0,3,7
9850,875000.0,3,1.0,1160,10732,1.0,3,7
9851,890000.0,4,2.25,2870,8393,1.0,4,8
9852,565000.0,4,2.5,2280,9725,2.0,3,8
9853,448175.0,2,2.0,1370,1339,2.0,4,8
9854,235000.0,0,0.0,1470,4800,2.0,3,7
9855,680000.0,5,3.0,2970,6500,2.0,3,9
9856,629000.0,3,1.75,1460,12367,2.0,4,8
9857,494000.0,3,3.5,1570,1486,2.5,3,8
9858,1100000.0,4,3.0,2880,5500,2.0,4,9
9859,450000.0,5,2.5,1900,9460,1.0,3,7
9860,330000.0,3,1.75,2020,11050,1.0,4,8
9861,960000.0,4,2.5,3110,11397,2.0,4,10
9862,360000.0,4,2.5,2390,7056,2.0,3,9
9863,378000.0,3,2.5,2150,11672,2.0,3,8
9864,499950.0,3,1.75,1340,6250,1.0,4,7
9865,450000.0,3,2.5,1990,12866,2.0,4,7
9866,523500.0,2,2.0,1600,5969,1.0,4,7
9867,600000.0,3,2.5,2680,43995,2.0,3,9
9868,290000.0,3,2.5,2080,4828,2.0,3,8
9869,176000.0,3,3.25,1340,5434,2.0,3,7
9870,885000.0,3,2.0,2590,3750,1.5,5,7
9871,483000.0,2,1.75,1240,3000,1.5,3,7
9872,240000.0,3,1.0,1310,7125,1.0,4,7
9873,720000.0,4,2.25,2530,5200,1.0,4,8
9874,311000.0,4,2.5,1780,5822,2.0,3,7
9875,332500.0,3,2.0,1600,7995,1.0,3,7
9876,164950.0,3,1.75,1570,15330,1.0,3,7
9877,371000.0,3,1.75,1570,15330,1.0,3,7
9878,264500.0,3,1.75,1650,16200,1.0,3,7
9879,1738000.0,4,2.25,2920,6513,2.0,4,9
9880,503000.0,2,1.0,870,4280,1.0,4,6
9881,738000.0,4,2.5,2830,5010,2.0,3,9
9882,393000.0,2,1.0,980,3350,1.0,4,7
9883,280000.0,2,1.0,990,45528,1.0,4,7
9884,260000.0,4,2.5,2360,9647,1.0,3,8
9885,505000.0,2,1.0,1000,4640,1.0,3,7
9886,241000.0,3,1.5,1660,8000,1.0,4,7
9887,530000.0,3,1.75,1520,9605,1.0,3,7
9888,713000.0,1,1.0,1180,4000,1.5,4,8
9889,487000.0,3,1.75,1770,10125,2.0,3,7
9890,128000.0,2,1.0,980,5393,1.0,3,6
9891,210500.0,3,1.0,1840,10178,1.0,3,7
9892,420000.0,3,2.5,1810,7210,1.0,5,7
9893,679000.0,3,2.5,1780,4320,2.0,4,8
9894,784950.0,4,2.75,2840,4227,3.0,3,9
9895,352000.0,4,2.5,2650,6366,2.0,3,9
9896,386000.0,3,1.5,1270,1318,2.0,3,7
9897,335000.0,3,1.75,1260,17000,1.0,3,7
9898,472500.0,3,2.0,1750,15500,1.0,3,7
9899,599950.0,5,2.25,2680,13292,1.0,3,8
9900,963990.0,4,3.25,3830,6765,2.0,3,9
9901,735000.0,3,2.0,1610,3600,2.0,5,8
9902,858450.0,3,4.25,3840,9751,2.0,3,10
9903,665000.0,5,2.75,2670,4000,2.0,4,7
9904,290000.0,3,2.5,2000,7414,2.0,4,7
9905,250000.0,2,1.0,860,4320,1.0,3,7
9906,192500.0,3,1.75,1420,7205,1.0,3,7
9907,350000.0,4,2.0,2060,13400,1.0,4,8
9908,518000.0,4,2.5,2790,9910,2.0,3,8
9909,563000.0,4,1.0,1410,3376,1.5,5,7
9910,375000.0,4,3.0,2420,9566,2.0,3,7
9911,400000.0,3,2.5,1460,1319,3.0,3,8
9912,240000.0,5,1.75,2460,16000,1.0,3,7
9913,317500.0,2,1.0,1000,5120,1.0,3,6
9914,1315000.0,5,4.0,4420,36342,2.0,5,10
9915,234000.0,3,1.0,1240,239144,1.0,3,6
9916,645000.0,3,2.5,1740,13750,2.0,4,9
9917,649000.0,2,1.0,1280,4840,1.0,3,7
9918,605000.0,4,2.5,2520,3980,2.0,3,8
9919,337900.0,3,3.5,1500,1471,3.0,3,7
9920,535000.0,3,2.75,2490,3600,2.0,3,8
9921,325000.0,4,1.0,1530,5684,1.0,3,7
9922,429950.0,4,2.25,1740,10875,1.0,3,8
9923,775000.0,3,2.5,3550,32807,2.0,3,9
9924,650000.0,2,1.0,1280,6000,1.0,3,7
9925,1200000.0,4,2.25,2320,13114,2.0,5,8
9926,275000.0,2,1.0,1140,10404,1.0,3,5
9927,575000.0,4,3.5,3930,16970,2.0,3,9
9928,540000.0,3,2.5,2370,16455,1.0,5,7
9929,640000.0,3,1.75,2340,4206,1.0,5,7
9930,275000.0,3,1.5,1240,9125,1.0,4,7
9931,672800.0,4,2.5,2740,10533,2.0,3,9
9932,495000.0,4,2.25,1940,9144,1.0,4,7
9933,820000.0,3,2.5,2950,35108,1.5,3,10
9934,475000.0,4,2.75,1980,11443,1.0,5,7
9935,1275000.0,4,2.0,2850,7861,1.0,4,10
9936,380000.0,3,1.0,1160,9375,1.0,3,7
9937,397500.0,3,2.0,2130,8225,1.0,4,8
9938,352000.0,5,2.5,2420,8560,1.0,3,7
9939,893880.0,6,2.5,2820,8600,1.0,5,8
9940,635000.0,5,3.25,3710,34200,2.0,3,8
9941,420000.0,3,2.25,1770,8165,2.0,3,7
9942,503000.0,3,2.0,1260,2500,1.0,4,7
9943,689000.0,2,1.75,2330,10143,1.0,4,7
9944,749500.0,4,2.75,2490,3840,1.5,4,7
9945,1150000.0,6,3.75,4090,49542,2.0,3,9
9946,563500.0,4,2.5,2800,12831,2.0,3,8
9947,480000.0,4,3.0,2440,9664,2.0,3,8
9948,374950.0,4,3.0,2540,8800,1.0,3,9
9949,308950.0,3,2.5,1600,6250,2.0,3,7
9950,445000.0,4,2.75,2680,16934,1.0,4,7
9951,237200.0,3,1.5,1220,9000,1.0,4,7
9952,453500.0,3,1.75,1550,7270,1.5,5,7
9953,616500.0,3,2.0,2080,4549,1.0,5,7
9954,1250000.0,5,5.0,5000,32909,2.0,3,10
9955,396000.0,1,1.0,630,5150,1.0,4,5
9956,210000.0,3,1.0,1070,8179,1.0,3,6
9957,539000.0,2,1.75,1900,5175,1.0,3,7
9958,605000.0,3,2.5,2960,18600,2.0,3,8
9959,437500.0,3,2.0,1490,4800,2.0,5,6
9960,215000.0,3,1.5,1500,15000,1.0,3,7
9961,440000.0,4,2.5,2410,4780,2.0,3,7
9962,525000.0,3,1.0,2000,22500,1.0,3,7
9963,319900.0,3,1.5,1140,20383,1.0,3,7
9964,335000.0,3,1.0,1120,9075,1.0,3,7
9965,485000.0,3,2.25,2900,35273,2.0,3,9
9966,359999.0,4,2.25,3220,7700,2.0,4,8
9967,799000.0,5,2.75,2500,19783,1.0,4,8
9968,280000.0,3,2.25,1610,10454,1.0,3,7
9969,1050000.0,4,2.75,2250,3433,1.5,3,8
9970,290000.0,1,2.0,1240,4800,2.0,3,6
9971,235000.0,2,2.25,1660,2748,2.0,3,7
9972,495000.0,3,1.75,2080,3000,1.0,4,7
9973,290000.0,3,2.25,1880,7488,2.0,3,8
9974,230000.0,4,1.5,1050,9516,1.0,4,7
9975,234000.0,3,1.75,1480,8475,1.0,4,7
9976,597400.0,4,2.5,2420,4500,2.0,3,7
9977,370000.0,4,2.5,2190,17600,1.0,4,7
9978,755000.0,4,2.5,2660,10452,2.0,3,9
9979,342000.0,3,2.5,2430,5715,2.0,3,7
9980,497000.0,2,1.0,770,3325,1.0,3,7
9981,835000.0,3,1.0,3060,30166,1.0,5,8
9982,730000.0,4,2.75,2920,4500,2.0,3,9
9983,655000.0,3,1.0,1370,5250,1.0,3,7
9984,205000.0,3,2.5,1870,3118,2.0,3,8
9985,632750.0,4,2.0,1800,4800,1.5,3,7
9986,330000.0,5,3.0,2100,7715,1.0,3,7
9987,527500.0,5,2.25,2530,8250,2.0,4,7
9988,716500.0,4,2.5,3290,6465,2.0,3,9
9989,388500.0,4,2.5,1890,5395,2.0,3,7
9990,530000.0,3,1.75,1680,7770,1.0,4,7
9991,419000.0,3,2.5,2170,4517,2.0,3,8
9992,385000.0,3,1.75,1200,7360,1.0,4,7
9993,655000.0,4,2.5,2990,5669,2.0,3,8
9994,1695000.0,4,2.75,3770,10900,2.0,5,9
9995,279000.0,2,1.0,1020,47044,1.0,5,7
9996,262000.0,3,1.5,1700,9579,1.0,4,7
9997,533000.0,4,1.0,1550,4750,1.5,3,7
9998,640000.0,3,1.75,1680,8100,1.0,3,8
9999,285000.0,3,2.25,1680,35127,2.0,3,7
10000,458400.0,4,2.5,1910,10300,1.0,3,8
10001,620000.0,5,3.25,3160,10587,1.0,5,7
10002,465000.0,3,1.5,2020,11358,1.0,4,6
10003,690000.0,4,3.75,3210,7054,2.0,4,8
10004,462500.0,3,2.25,2350,51400,1.0,3,7
10005,369950.0,4,2.5,1910,10221,2.0,3,8
10006,124500.0,2,1.0,840,6480,1.0,4,5
10007,950000.0,4,2.25,2620,10920,1.0,3,9
10008,418000.0,4,1.5,1220,10580,1.0,3,7
10009,160000.0,3,1.0,1060,8000,1.0,4,6
10010,457000.0,4,2.5,2200,10800,1.0,3,8
10011,530000.0,2,1.75,2120,7680,1.0,5,6
10012,385000.0,3,1.0,1250,7300,1.0,4,7
10013,491000.0,3,1.75,1440,7800,1.0,4,7
10014,521000.0,4,2.25,1890,8034,1.0,4,8
10015,255000.0,3,1.0,1140,8528,1.0,5,7
10016,292050.0,5,3.0,2840,7199,1.0,3,7
10017,326000.0,6,3.0,1880,7200,1.0,4,7
10018,300000.0,2,1.0,750,5120,1.0,4,6
10019,291600.0,3,1.75,1630,7480,1.0,3,7
10020,435000.0,5,1.5,1720,12551,1.0,3,7
10021,465000.0,3,2.5,1600,1311,3.0,3,8
10022,200000.0,3,2.25,1230,7420,1.5,5,7
10023,238000.0,3,1.5,1610,6132,1.0,4,7
10024,455000.0,4,2.5,1320,7000,1.0,4,7
10025,230000.0,6,3.0,2180,7220,2.0,3,7
10026,808000.0,4,2.25,2190,4104,2.0,5,8
10027,578500.0,3,1.0,1490,5700,1.5,3,7
10028,390000.0,3,2.0,1463,868,3.0,3,7
10029,517500.0,3,2.5,1800,3933,2.0,3,8
10030,755000.0,4,2.75,2880,4000,1.5,3,9
10031,579500.0,3,1.75,1250,4120,1.0,4,7
10032,649950.0,3,2.75,1670,1350,3.0,3,9
10033,228000.0,4,1.75,2000,6120,1.0,3,7
10034,665000.0,4,1.75,2280,3680,1.5,5,7
10035,689000.0,4,2.5,2110,6069,2.0,3,9
10036,560000.0,4,2.5,2520,11240,1.0,3,8
10037,529000.0,3,1.0,1590,6420,1.0,3,7
10038,375000.0,5,2.5,2100,14858,1.0,5,8
10039,325000.0,4,2.75,2090,9240,1.0,4,6
10040,583000.0,4,2.5,3390,10519,2.0,3,10
10041,330000.0,2,1.0,790,9784,1.0,3,6
10042,262000.0,3,2.5,1970,8727,2.0,3,7
10043,555000.0,4,2.5,2870,6776,2.0,3,8
10044,585000.0,2,1.0,1110,6000,1.0,3,7
10045,425590.0,3,2.75,1940,3088,2.0,3,8
10046,235000.0,2,1.0,720,4840,1.0,4,6
10047,362362.0,2,1.0,710,4000,1.0,3,6
10048,252000.0,3,2.0,1370,7500,1.0,3,7
10049,439000.0,4,2.5,2690,9551,2.0,3,9
10050,465000.0,4,2.25,3360,10810,2.0,4,9
10051,249900.0,4,2.0,1500,7854,1.5,3,7
10052,665000.0,2,2.5,2600,5000,1.0,5,8
10053,370000.0,3,1.75,1160,8774,1.0,3,7
10054,620000.0,2,1.0,1430,3000,1.5,3,7
10055,375000.0,3,1.0,1870,7671,1.0,4,8
10056,552625.0,4,2.0,2560,9390,1.0,5,8
10057,315500.0,3,1.0,1160,10500,1.0,4,7
10058,620000.0,2,1.75,1680,8187,1.0,4,8
10059,510000.0,4,2.5,2010,9075,1.0,4,8
10060,652500.0,4,2.5,2540,38677,2.0,3,9
10061,574000.0,4,2.5,3240,22795,2.0,3,8
10062,430000.0,3,2.5,2670,12806,2.0,3,9
10063,390000.0,3,2.0,1080,7236,1.0,5,7
10064,466500.0,3,1.0,1430,3840,1.0,3,7
10065,315000.0,2,2.25,1290,2436,2.0,3,7
10066,220000.0,4,1.5,1240,9600,1.0,3,7
10067,325000.0,3,1.75,1840,17286,1.0,4,7
10068,365000.0,3,1.0,1120,8443,1.0,3,7
10069,356000.0,3,3.5,2100,12384,2.0,3,9
10070,380000.0,4,1.75,2030,12518,1.0,3,8
10071,579000.0,4,2.25,2030,8764,2.0,4,8
10072,682000.0,2,1.0,890,5000,1.0,3,7
10073,499000.0,3,1.75,1750,12325,1.0,4,7
10074,333760.0,3,1.0,1300,5880,1.0,3,7
10075,745000.0,4,2.5,2650,18903,2.0,3,11
10076,380000.0,3,1.75,1750,10870,1.0,5,7
10077,435000.0,3,3.0,1440,1350,3.5,3,8
10078,520000.0,3,2.75,1700,3264,1.0,3,7
10079,965000.0,4,2.5,3920,41206,2.0,4,10
10080,270000.0,3,2.25,1470,16728,1.0,4,7
10081,1100000.0,5,2.75,2520,4643,1.5,4,8
10082,577500.0,3,1.75,2140,13286,1.0,4,8
10083,650000.0,3,1.75,1550,5000,1.0,3,7
10084,1227500.0,4,2.5,3180,10319,2.0,4,11
10085,1900000.0,5,4.25,6510,16471,2.0,4,11
10086,475000.0,2,2.0,1440,3720,1.5,3,7
10087,200000.0,3,1.0,1150,10132,1.0,4,7
10088,397000.0,4,2.5,2320,11717,2.0,3,8
10089,383610.0,3,2.0,1230,8450,1.0,3,7
10090,275000.0,4,2.5,2060,5742,2.0,3,7
10091,840000.0,3,2.0,2783,11177,2.0,3,8
10092,365000.0,4,2.5,2140,7350,2.0,3,8
10093,362000.0,3,2.75,1420,955,2.0,3,8
10094,350000.0,3,1.75,2090,6258,1.0,3,7
10095,200000.0,2,1.75,1320,13052,1.5,3,7
10096,299000.0,4,2.5,2300,8100,1.0,4,8
10097,555000.0,4,1.5,3050,82764,1.0,3,8
10098,1326000.0,3,2.25,2960,8330,1.0,4,10
10099,896000.0,5,2.75,2520,16100,1.0,4,8
10100,550000.0,2,1.75,1740,7290,1.0,3,8
10101,324500.0,2,1.0,1300,6617,1.0,3,7
10102,312500.0,3,1.0,1170,7350,1.0,4,7
10103,485000.0,4,3.25,1946,17786,2.0,4,7
10104,511000.0,2,1.0,1250,5413,1.0,4,7
10105,139500.0,2,1.5,1230,1561,2.0,3,7
10106,464000.0,4,2.5,2180,7203,2.0,4,8
10107,255000.0,3,1.75,1740,8800,1.0,3,7
10108,679975.0,4,2.5,3830,4644,2.0,3,8
10109,624800.0,3,2.0,2250,14274,1.0,4,8
10110,920000.0,3,2.75,2590,223027,2.0,3,9
10111,1365000.0,3,2.5,2090,6000,1.5,4,9
10112,510000.0,3,1.5,2400,10275,1.0,4,8
10113,289659.0,4,2.25,2260,7200,2.0,4,7
10114,585000.0,4,2.5,2910,6250,2.0,3,8
10115,555000.0,5,3.0,3640,6930,2.0,3,8
10116,940000.0,4,2.75,3770,24897,2.0,4,8
10117,460000.0,3,2.0,1600,7350,1.0,4,7
10118,319000.0,3,2.5,2110,7434,2.0,4,7
10119,280000.0,3,2.5,1720,1916,2.0,3,7
10120,250000.0,3,1.0,1100,7470,1.0,4,5
10121,749950.0,4,2.5,2620,8312,2.0,3,9
10122,458000.0,5,2.5,3090,23265,1.0,3,8
10123,465000.0,3,2.5,1890,4808,2.0,3,8
10124,580000.0,3,1.75,1850,2797,1.0,3,8
10125,700000.0,4,2.5,3100,36562,2.0,3,10
10126,350000.0,4,2.5,2506,7206,2.0,3,8
10127,456000.0,4,1.0,1700,7689,1.0,3,7
10128,290000.0,3,2.0,1550,18958,1.5,3,7
10129,475000.0,4,2.75,2200,16288,1.0,3,7
10130,285000.0,3,2.5,1890,3629,2.0,3,7
10131,309000.0,3,1.0,1140,6400,1.0,3,7
10132,860000.0,4,2.0,3740,32417,2.0,3,9
10133,219000.0,3,2.25,1940,6500,1.0,3,8
10134,546500.0,3,2.5,2130,7199,2.0,3,8
10135,338000.0,2,1.0,1470,5566,1.0,4,7
10136,505000.0,2,1.0,1070,8130,1.0,3,7
10137,340000.0,4,1.75,1680,15084,1.0,4,7
10138,678000.0,3,2.25,2730,10675,2.0,3,9
10139,800000.0,3,1.75,1890,10292,1.0,4,8
10140,112000.0,1,1.0,1080,3230,1.0,3,6
10141,252000.0,3,1.75,1440,16819,1.5,4,6
10142,335000.0,4,2.75,2540,7210,1.0,4,7
10143,610000.0,3,2.0,2300,13418,1.0,3,8
10144,245000.0,3,2.0,1690,6790,1.0,3,7
10145,493500.0,3,1.75,1800,16026,1.0,3,8
10146,596500.0,4,2.25,1770,8505,2.0,3,8
10147,245000.0,3,2.0,1190,4072,1.5,5,6
10148,333500.0,3,1.75,1320,7200,1.0,4,7
10149,373000.0,3,1.0,1290,8974,1.0,5,7
10150,759900.0,4,2.5,3000,5639,2.0,3,8
10151,317000.0,3,2.25,1358,1204,3.0,3,7
10152,670000.0,3,1.5,1220,4080,1.5,5,7
10153,985000.0,2,2.5,2720,26761,2.0,3,7
10154,310000.0,3,1.5,1060,6954,1.0,4,6
10155,750000.0,4,2.5,3020,13122,2.0,3,9
10156,408000.0,3,2.0,1640,3440,2.0,3,7
10157,900000.0,5,3.75,3870,8225,2.0,3,10
10158,460000.0,4,2.25,2860,15054,1.0,3,8
10159,339000.0,4,2.5,1740,6000,1.0,4,7
10160,660000.0,3,2.0,1140,6000,1.0,3,7
10161,449950.0,4,3.0,3290,10783,2.0,3,9
10162,235000.0,3,1.0,1210,6000,1.0,3,7
10163,769000.0,5,2.25,3320,13138,1.0,4,9
10164,428000.0,2,2.0,1350,3900,1.0,3,8
10165,445000.0,3,2.25,1990,7340,2.0,3,8
10166,462000.0,4,2.5,2060,6958,1.0,3,7
10167,775000.0,3,1.0,1460,6198,1.5,4,7
10168,605000.0,4,1.75,2250,10108,1.0,4,8
10169,193500.0,2,1.0,950,15996,1.0,4,7
10170,389950.0,4,2.5,3140,8060,2.0,3,9
10171,790000.0,4,3.5,3560,6098,2.0,3,10
10172,442000.0,2,1.0,1410,5000,1.0,4,7
10173,890000.0,4,2.25,2770,13500,2.0,3,8
10174,235000.0,3,1.0,1864,6978,1.0,4,7
10175,495000.0,4,1.75,1930,6720,1.0,3,8
10176,600000.0,4,2.5,3870,50965,2.0,3,10
10177,1400000.0,3,2.0,2020,5500,1.5,3,10
10178,251000.0,3,2.0,1300,8400,1.0,4,7
10179,471000.0,4,2.25,3410,57063,2.0,4,8
10180,597000.0,4,2.5,2370,41338,2.0,3,8
10181,804000.0,5,3.5,2770,9305,2.0,3,9
10182,357000.0,3,1.75,1250,17493,1.0,3,7
10183,419990.0,3,2.5,1690,1689,2.0,3,8
10184,725000.0,4,2.5,3040,35201,2.0,4,10
10185,275000.0,3,2.5,2710,5733,2.0,3,7
10186,445000.0,3,2.25,1190,13630,1.0,3,7
10187,510000.0,3,2.5,2300,27566,2.0,3,9
10188,330000.0,4,1.0,1360,13372,1.0,3,7
10189,270000.0,3,1.0,1500,5605,1.0,5,6
10190,495000.0,4,2.0,1610,4770,1.0,4,7
10191,225000.0,4,1.75,1420,10300,2.0,3,7
10192,716528.0,3,1.5,1750,5400,1.0,4,7
10193,260000.0,3,2.5,1510,6095,2.0,4,7
10194,471000.0,4,2.5,2330,9928,2.0,3,8
10195,690000.0,5,3.5,2690,4800,2.0,3,8
10196,548000.0,5,1.5,1700,7200,1.5,3,7
10197,505000.0,3,1.0,1020,5410,1.0,4,7
10198,325000.0,3,1.0,1160,11799,1.0,3,7
10199,682000.0,4,2.25,2450,34092,2.0,4,8
10200,605000.0,3,2.25,2010,10760,2.0,3,8
10201,276200.0,2,1.75,1370,4495,1.0,4,8
10202,530000.0,3,1.0,1370,4040,1.5,3,7
10203,245000.0,3,3.0,1990,9600,1.0,3,7
10204,654950.0,4,2.5,2790,45902,2.0,3,9
10205,221900.0,2,1.0,780,6727,1.0,3,6
10206,466000.0,4,2.0,2240,4508,1.0,4,8
10207,383150.0,3,2.0,2210,6387,1.0,3,8
10208,657100.0,4,1.0,1390,4240,1.0,3,7
10209,539000.0,3,2.0,1800,43995,2.0,3,8
10210,400000.0,6,3.0,3320,15600,1.0,4,8
10211,215000.0,4,2.5,1960,11600,1.0,5,6
10212,489000.0,2,1.0,850,2850,1.0,4,7
10213,649000.0,4,2.5,2980,12764,2.0,3,10
10214,700000.0,4,1.75,1980,10800,1.0,4,8
10215,268500.0,2,1.0,790,8424,1.0,4,6
10216,515000.0,3,2.5,1800,5001,2.0,3,7
10217,685000.0,4,2.0,2260,10800,1.0,3,9
10218,305000.0,2,1.5,800,2142,2.0,3,7
10219,950000.0,4,2.0,2490,4600,1.5,3,8
10220,292500.0,4,2.5,1610,4568,2.0,3,7
10221,270000.0,4,1.75,1850,7730,1.0,5,7
10222,450000.0,4,1.75,1850,7730,1.0,5,7
10223,535000.0,4,1.0,1920,6480,1.5,3,7
10224,550000.0,3,2.5,1740,3082,2.0,3,8
10225,457500.0,3,2.25,1430,2003,2.0,3,8
10226,136500.0,3,1.5,1420,8580,1.0,3,6
10227,224097.0,3,1.5,1420,8580,1.0,3,6
10228,254000.0,3,2.5,1560,10608,2.0,3,7
10229,335000.0,4,2.25,2030,13500,1.0,3,7
10230,594950.0,5,2.5,3280,6553,2.0,3,9
10231,350000.0,3,1.75,1360,18123,1.0,3,8
10232,169950.0,3,1.0,1180,9832,1.0,3,7
10233,432500.0,3,2.5,1940,10800,1.0,3,8
10234,440000.0,2,1.75,1300,4000,2.0,3,7
10235,233703.0,3,2.25,1650,3788,2.0,3,7
10236,310000.0,3,1.5,1140,3292,2.0,3,7
10237,735000.0,3,2.5,2540,6762,2.0,3,10
10238,730000.0,4,2.75,3440,8150,2.0,3,10
10239,257000.0,3,1.75,1800,9000,1.0,3,7
10240,485000.0,2,2.25,1260,1240,3.0,3,8
10241,899000.0,4,2.25,2370,6000,1.0,3,8
10242,279000.0,3,1.0,1520,8055,1.5,3,7
10243,225000.0,4,2.0,1750,7245,1.0,4,7
10244,1355000.0,3,1.5,2680,4775,2.0,5,8
10245,355000.0,3,2.5,1590,4242,2.0,3,7
10246,382500.0,4,1.75,1560,8700,1.0,4,7
10247,324360.0,3,2.5,2000,9669,2.0,4,8
10248,315000.0,3,1.75,2380,10450,1.5,3,8
10249,426000.0,2,1.0,2230,11472,2.0,3,7
10250,395000.0,5,2.5,2820,6305,2.0,3,8
10251,212644.0,3,1.0,1570,9650,1.5,5,5
10252,510000.0,3,3.0,1845,5100,2.0,5,8
10253,85000.0,2,1.0,830,9000,1.0,3,6
10254,235000.0,2,1.0,830,9000,1.0,3,6
10255,295000.0,4,2.5,2030,5754,2.0,3,8
10256,720001.0,3,2.5,1430,2200,1.5,4,7
10257,313950.0,3,1.0,1510,6083,1.0,4,6
10258,415000.0,3,1.0,1510,6083,1.0,4,6
10259,305000.0,3,1.75,1610,12247,1.0,3,8
10260,625000.0,3,1.5,1600,4128,1.5,3,8
10261,490000.0,3,1.0,1420,11040,1.0,4,7
10262,269950.0,3,2.0,1660,8641,2.0,4,8
10263,2700000.0,5,4.0,4230,27295,2.0,3,8
10264,829000.0,4,3.0,3310,4500,2.5,5,9
10265,635000.0,4,2.5,2470,77550,1.0,4,7
10266,217500.0,3,1.0,1040,9750,1.0,3,7
10267,270000.0,4,1.75,1850,7350,1.0,3,7
10268,1245000.0,3,3.0,4610,8400,2.0,3,8
10269,480000.0,4,2.5,2480,5100,2.0,3,8
10270,575000.0,3,1.75,2130,6500,1.0,3,8
10271,426950.0,4,2.75,2350,5589,2.0,3,7
10272,125000.0,3,1.0,920,7314,1.0,3,6
10273,208000.0,3,1.0,920,7314,1.0,3,6
10274,325000.0,4,2.0,1780,10622,1.0,4,7
10275,597157.0,7,4.0,2690,10880,1.0,4,8
10276,728725.0,4,2.5,3010,3120,2.5,3,8
10277,708000.0,5,2.0,3180,10800,1.0,3,8
10278,1300000.0,4,3.0,4120,14021,2.0,3,11
10279,405000.0,3,1.0,1280,11625,1.0,4,7
10280,550000.0,4,2.75,1690,6090,1.5,3,7
10281,451000.0,4,2.5,2320,5375,2.0,3,7
10282,540500.0,5,3.75,3090,7415,2.0,3,8
10283,1025000.0,5,3.5,5050,16500,2.0,3,11
10284,218000.0,4,1.0,1640,10455,1.0,3,7
10285,562000.0,4,2.25,2170,7007,1.0,3,8
10286,401500.0,4,2.5,3140,94525,2.0,4,8
10287,196700.0,2,1.0,1090,9994,1.0,3,7
10288,583000.0,3,1.75,1930,10183,1.0,4,8
10289,309900.0,5,2.5,2100,17825,1.0,4,7
10290,485000.0,4,3.0,3110,18843,2.0,3,9
10291,465000.0,3,1.0,930,3348,1.0,4,6
10292,595000.0,4,2.25,2050,8372,2.0,4,8
10293,254000.0,3,1.0,1160,7560,1.0,4,6
10294,488500.0,3,2.75,1820,9490,2.0,3,7
10295,260000.0,4,2.5,2110,8990,2.0,3,8
10296,166000.0,2,1.0,870,8487,1.0,4,6
10297,440000.0,2,1.5,1080,6760,1.0,3,6
10298,375000.0,3,2.0,1260,7560,2.0,5,6
10299,529500.0,2,1.0,900,4800,1.0,4,6
10300,338000.0,2,1.0,750,6439,1.0,4,6
10301,335620.0,3,2.25,1800,15903,1.0,3,8
10302,464000.0,4,2.25,2220,15232,1.0,3,9
10303,354000.0,2,1.0,1390,7740,1.0,4,6
10304,601000.0,4,3.5,2160,3600,2.0,3,8
10305,285000.0,3,2.25,1840,9040,1.0,3,8
10306,462500.0,2,2.0,1690,4200,2.0,3,7
10307,350000.0,4,2.5,2650,10459,2.0,4,8
10308,329000.0,4,1.0,1120,3844,1.0,3,7
10309,312500.0,4,2.5,2500,11983,1.0,3,7
10310,370000.0,4,2.5,2220,5338,2.0,3,7
10311,399900.0,3,1.75,1260,12750,1.0,3,7
10312,398000.0,3,1.0,1480,6550,1.5,4,6
10313,550500.0,2,1.5,930,7400,1.0,4,7
10314,709000.0,3,2.75,2780,7200,1.5,4,8
10315,402000.0,5,2.75,2770,7620,1.0,3,7
10316,450000.0,3,1.5,1530,23660,1.0,3,7
10317,524000.0,3,2.25,2140,6720,1.0,3,8
10318,800000.0,4,2.75,4600,322188,1.0,3,10
